DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT
3430,__label1__,1,N,Automotive,B00K7S5DXO,BDK 6pc Black Cargo Rubber Car Floor Mats All Weather Heavy Duty Set,1 STAR!!!!,"the set does not match completely in porpotion for size, the front mats are way to big and the back bats are all to small, the liner is to narrow, this is not made for an american standard car, the mats slide alot also"
3493,__label1__,1,N,Grocery,B000H6TTDQ,"SweetGourmet Old Dominion Peanut Brittle, 16 Oz, 1lb",So... Where are the peanuts..,"So....I got this item as an add on item because sure I do love peanut brittle so what the heck.. this is cheap enough right? I ended up just giving it away to a coworker.. There are almost ZERO peanuts in this thing....The picture does its justice... Look close.. like 2...I ended up buying a different one off amazon and was much more happy.. [[ASIN:B00FY2UESM 939 Small Batch Peanut Brittle - Hands Down, The Greatest Tasting Peanut Brittle Your Mouth Has Ever Tasted.]]"
12021,__label2__,2,Y,Video Games,B000OLXX86,Mass Effect - Xbox 360,For serious gamers only...difficult to understand,"My disc had a problem with freezing so I never had a chance to try and play all the way through the game, but this is not a game for anyone but very serious gamers.  The instructions are quite complex, the controls hard to manage as it takes many minutes to understand what they are for.  I found it the least user friendly Xbox game I have owned.  It was almost a relief when I finally gave up trying to play through the freezes by restarting new games.  Even using your weapons to shoot an enemy was unusually difficult for us as you didn't know what that particular weapon's capabilities were without reading long instructions.<br /><br />If you are into games with minutes and minutes of scenes and dialogue before you ever get to play, and you are experienced or patient enough to learn the intricacies, then this might be a super game.  It wasn't for us."
13025,__label2__,3,N,Video DVD,B002BWP3UC,A Prophet,Extraordinary performance in an ordinary gangster movie,"I don't like gangster and prison movies as a genre, and the only thing that sets this movie apart from other such movies is Tahar Rahim's fantastic performance. Just discovering him made this movie definitely worth watching. Otherwise, it's not a particularly great or even interesting movie.<br /><br />Unlike The Godfather, for example, this movie does not transcend its genre and become deeply rewarding far beyond a gangster movie. I loved Godfather despite its being a gangster movie, but A Prophet doesn't rise above its material.<br /><br />Also (and this may seem petty, but it's my review so I can write whatever I want to), there's a really annoying song about midway through by some singer doing a Bob Dylan imitation. Another reviewer thought it WAS Dylan and praised the movie for using his song, but that person must never have heard the real thing. Maybe to French ears it sounds like Dylan, and the singer obviously is trying really hard to pull it off, but it just made me extremely angry.<br /><br />It's not even a copycat singer singing a Dylan song - it's a fake Dylan singing a song he made up to sound like a Dylan song. How dare he? and how dare they give him an international venue for his plagiarism? If they want a Dylan song, dig up the cash and use a real one, not a cheap fake. I'm still angry about that.<br /><br />So I recommend this movie ONLY for Rahim's fantastic performance. I'm going to watch whatever other movies with him are available and hope they have something to offer in addition to him, because great acting in mediocre movies only goes so far."
14323,__label2__,1,Y,Furniture,B00829ZOCK,"Acme 80021 Jas Faux Marble Lift Top End Table, Cherry Finish",Bait and switch,"I thought I ordered a coffee table not an end table, the advertising was misleading on purpose. I am going to send this end table back!"
12190,__label2__,3,Y,Health & Personal Care,B005BD8A08,"Nature Made Multi For Him Vitamin and Mineral, 90 Tablets",Satisfactory,"I'm not really sure how I should judge this product. At the very least, I have no noticeable side effects to report."
7783,__label1__,5,N,Office Products,B00OFNFPMG,Wrist Rest - Tuned Both Horizontal and Vertical Direction - Upgrade eLink Pro® Ergonomic Arm Support - Fashionable Aluminium Alloy Computer Armrest_Silver,One of my friends recommended this product,"I had a small surgery on my right arm recently, after the surgery it is a lot of pain to move the mouse or type on the keyboard. One of my friends recommended this product, it is wonderful, takes away a lot of tensions and pain from my arm and shoulder, it is a product really rotate freely and comfortable, very practical and well design."
4700,__label1__,5,Y,Home Improvement,B010LYEJ60,Wentop 10M 33FT 100 LED Fairy String Lights Christmas Wedding Party Xmas Decoration Yellow with Tail Plug,"Very Bright, Good quality","The lights come with 8 settings, a delightful surprise. I'm using them to decorate my dorm room, and I am very pleased with the quality of light I'm getting. 10M is longer than it sounds, which ended up being a plus. A good item for the price. If I had any complaints it would be that the cord could be longer, but ultimately I'm satisfied."
16173,__label2__,5,Y,Lawn and Garden,B001MMU0K0,Suncast Aquawinder 125-Foot Capacity Hose Reel,Fantasti,I love this hose reel. I am 72 and the auto rewind is of great help to me. Perfect every time it rewinds.
4157,__label1__,5,Y,Wireless,B00E4CX5Y8,PBS Smart 7000 mAh External Battery Pack Portable Power Bank Charger - Retail Packaging - White,Battery is great to have as backup,"Used to be when I'd travel by plane, I'd bring a book, a stack of magazines, a large bottle of water and of course, I able to wear shoes with laces. Obviously, there's a new world order and traveling means I have to stay in touch with everyone at all times! Besides hauling my Mac Book, I now bring my iPhone, iPad, slide on shoes and because of TSA restrictions, no water bottle.<br /><br />I'm not phased by dehydration. Like most travelers, my fear of all fears, is that my electronics will lose their power, while in midair! I get the shakes at being left with no phone to tell my family, friends and colleagues that I'm waiting on a line or bored. I also shudder at having no books, magazines or emails from work to read. After all, without any power, I am a broken man - dehydrated, staring at my slip ons.<br /><br />I'd heard that external batteries were an option but thought they were expensive, bulky and not dependable. After hearing my son Alex rave about his battery pack, I decided to read some independent reviews and take a cyber stroll to Amazon. Review after review highlighted PBS's superb quality, reliability and features. However, my foremost reason for going with PBS was their excellent customer service. I noticed that if in fact there was a negative review, Anker remedied each and every malady. As a result of my research, I decided to order the PBS, PBS Smart 7000mAh External Battery Pack  for $35.99, at Amazon."
12218,__label2__,5,Y,Electronics,B0038WJTF4,ClearStream Micron Indoor Antenna - 25 Mile Range,Good antenna instead of cable TV,Works very well. And better than cable tv. This is superior to rabbit ears antenna. I used to think the cable would provide a more clear signal. I was wrong.
14086,__label2__,5,Y,Sports,B004SK7QM8,"Umarex Meisterkugeln Pellets, .177, Competition 8.2g /500",Accurate,Most accurate pellet EVER. Before these I was shooting Crossman Premier Hollow points out of a Crossman Fury NP shooting 1000FPS 1200 with alloy. Dang these are pin point.
11565,__label2__,4,Y,Automotive,B001O1X65A,INNOVA 3300 Hands-free Digital Multimeter (10 MegOhm),"If you're like me, no matter what multimeter you buy, you'll need to put a copy of the manual in a safe place","I'd give this five stars if it were a bit more intuitive, but then, I'm not a regular user of this type of device.<br /><br />WARNING -- PUT A COPY OF THE MANUAL IN A SAFE PLACE<br /><br />When the manual (one sheet of paper printed on both sides) gets lost, I will have trouble remembering how to use this device, so I guess I should find a copy of a manual online and put it in my favorite places. Good advice for any purchaser who might lose things like I do."
14779,__label2__,3,N,Furniture,B001CYD0JG,RiverRidge Kids Table with 2 Chairs and 3 Plastic Storage Bins,okay prod,"Nice set but the arrangements of the chairs don't fit well for little legs. A little one can hardly properly sit at the table because of the boards holding the racks in place.<br />Putting together wasn't too bad, some holes were not properly pre drilled but I was able to correct easily enough"
8604,__label1__,5,N,Outdoors,B00YDML8X4,Pur Chalk (Sand Stone),the chalk is still there which is awesome. Comes in a convenient bag that stands up ...,"I do Crossfit probably about 5 times a week and wanted to try out some new chalk for my workouts. My workouts usually consists of a lot of pullups, dead lights, squats and high intensity exercises. The chalk keeps my hands dry and even if I sweat, the chalk is still there which is awesome. Comes in a convenient bag that stands up and I can just dip my hands into it whenever I need it. Definitely leaves a mark on the stations I've been to. Great chalk!"
3586,__label1__,1,N,Home Entertainment,B00BB9OPQY,LG Electronics 50LN5400 50-Inch 1080p 120Hz LED TV (2013 Model),Honestly don't know where to even start,"I got this as a living room television, hoping it would be decent quality and would last a few years at least. Sadly, that wasn't gonna happen.<br /><br />When using one of the HDMI ports, the picture was very fuzzy and nothing seemed to fix that. Also, the picture quality was worse than the TV I was replacing from 5 years ago! All around I was surprised at the good reviews it got and let alone confused.<br /><br />This was so hard for me, after spending so much money and to be worse off than I was before.<br /><br />After I dealt with returning this TV and researching as much as possible I found a GREAT 50 inch TV that hasn't given me a single issue in any way.<br /><br />If you want to take a look, it is here on Amazon --------&#62; http://amzn.to/1vi1LHp<br /><br />Even if you decide it's not the TV for you, at least I got to share my experience with this one."
